,date,year,month,day,meant
17447,19471228,1947,12,28,13.3
17448,19470129,1947,1,29,15.4
17449,19470229,1947,2,29,-999
17450,19470329,1947,3,29,20.5
17451,19470429,1947,4,29,20.2
17452,19470529,1947,5,29,25.8
17453,19470629,1947,6,29,25.6
17454,19470729,1947,7,29,28.4
17455,19470829,1947,8,29,28.7
17456,19470929,1947,9,29,28.2
17457,19471029,1947,10,29,22.7
17458,19471129,1947,11,29,20.4
17459,19471229,1947,12,29,13.5
17460,19470130,1947,1,30,11.7
17461,19470230,1947,2,30,-999
17462,19470330,1947,3,30,20.7
17463,19470430,1947,4,30,21.6
17464,19470530,1947,5,30,26.1
17465,19470630,1947,6,30,24.4
17466,19470730,1947,7,30,28.7
17467,19470830,1947,8,30,25.7
17468,19470930,1947,9,30,28.1
17469,19471030,1947,10,30,20.7
17470,19471130,1947,11,30,20
17471,19471230,1947,12,30,12.1
17472,19470131,1947,1,31,13
17473,19470231,1947,2,31,-999
17474,19470331,1947,3,31,20.3
17475,19470431,1947,4,31,-999
17476,19470531,1947,5,31,26.5
17477,19470631,1947,6,31,-999
17478,19470731,1947,7,31,28.8
17479,19470831,1947,8,31,26.4
17480,19470931,1947,9,31,-999
17481,19471031,1947,10,31,19.7
17482,19471131,1947,11,31,-999
17483,19471231,1947,12,31,12.4
17484,19480101,1948,1,1,12.8
17485,19480201,1948,2,1,17.1
17486,19480301,1948,3,1,16.9
17487,19480401,1948,4,1,22.4
17488,19480501,1948,5,1,25.8
17489,19480601,1948,6,1,28.3
17490,19480701,1948,7,1,29.1
17491,19480801,1948,8,1,25.8
17492,19480901,1948,9,1,27.7
17493,19481001,1948,10,1,26.9
17494,19481101,1948,11,1,19.7
17495,19481201,1948,12,1,15.4
17496,19480102,1948,1,2,13.5
17497,19480202,1948,2,2,16.1
17498,19480302,1948,3,2,9.6
17499,19480402,1948,4,2,22.8
17500,19480502,1948,5,2,27
17501,19480602,1948,6,2,27.6
17502,19480702,1948,7,2,29.6
17503,19480802,1948,8,2,27.2
17504,19480902,1948,9,2,27.8
17505,19481002,1948,10,2,26.2
17506,19481102,1948,11,2,20.5
17507,19481202,1948,12,2,14.3
17508,19480103,1948,1,3,13.1
17509,19480203,1948,2,3,12.7
17510,19480303,1948,3,3,12.7
17511,19480403,1948,4,3,21.3
17512,19480503,1948,5,3,27.1
17513,19480603,1948,6,3,26
17514,19480703,1948,7,3,29.8
17515,19480803,1948,8,3,27.7
17516,19480903,1948,9,3,25.3
17517,19481003,1948,10,3,26.5
17518,19481103,1948,11,3,20
17519,19481203,1948,12,3,14.8
17520,19480104,1948,1,4,13.8
17521,19480204,1948,2,4,14.4
17522,19480304,1948,3,4,17.3
17523,19480404,1948,4,4,23.3
17524,19480504,1948,5,4,23.5
17525,19480604,1948,6,4,26.8
17526,19480704,1948,7,4,29.7
17527,19480804,1948,8,4,28.8
17528,19480904,1948,9,4,26.4
17529,19481004,1948,10,4,27.2
17530,19481104,1948,11,4,20.3
17531,19481204,1948,12,4,17.1
17532,19480105,1948,1,5,15.2
17533,19480205,1948,2,5,14.9
17534,19480305,1948,3,5,19.1
17535,19480405,1948,4,5,19.7
17536,19480505,1948,5,5,23.8
17537,19480605,1948,6,5,27.1
17538,19480705,1948,7,5,29.5
17539,19480805,1948,8,5,28.4
17540,19480905,1948,9,5,27.4
17541,19481005,1948,10,5,26.8
17542,19481105,1948,11,5,22.3
17543,19481205,1948,12,5,18.8
17544,19480106,1948,1,6,15.6
17545,19480206,1948,2,6,11.5
17546,19480306,1948,3,6,20.4
17547,19480406,1948,4,6,18.9
17548,19480506,1948,5,6,24.4
17549,19480606,1948,6,6,26
17550,19480706,1948,7,6,29.7
17551,19480806,1948,8,6,28.6
17552,19480906,1948,9,6,28.3
17553,19481006,1948,10,6,26.6
17554,19481106,1948,11,6,21.3
17555,19481206,1948,12,6,20.7
17556,19480107,1948,1,7,16.5
17557,19480207,1948,2,7,10.3
17558,19480307,1948,3,7,19.5
17559,19480407,1948,4,7,21
17560,19480507,1948,5,7,26.7
17561,19480607,1948,6,7,27.5
17562,19480707,1948,7,7,28.7
17563,19480807,1948,8,7,28.5
17564,19480907,1948,9,7,29
17565,19481007,1948,10,7,25.2
17566,19481107,1948,11,7,19.2
17567,19481207,1948,12,7,20.1
17568,19480108,1948,1,8,16.7
17569,19480208,1948,2,8,8.3
17570,19480308,1948,3,8,20
17571,19480408,1948,4,8,21.6
17572,19480508,1948,5,8,24.5
17573,19480608,1948,6,8,27.4
17574,19480708,1948,7,8,26.8
17575,19480808,1948,8,8,28.9
17576,19480908,1948,9,8,27.8
17577,19481008,1948,10,8,23.9
17578,19481108,1948,11,8,18.1
17579,19481208,1948,12,8,19.3
17580,19480109,1948,1,9,18.3
17581,19480209,1948,2,9,6.2
17582,19480309,1948,3,9,21.2
17583,19480409,1948,4,9,21.5
17584,19480509,1948,5,9,23.4
17585,19480609,1948,6,9,27.5
17586,19480709,1948,7,9,25.7
17587,19480809,1948,8,9,29.1
17588,19480909,1948,9,9,25.9
17589,19481009,1948,10,9,25.6
17590,19481109,1948,11,9,17.7
17591,19481209,1948,12,9,19.8
17592,19480110,1948,1,10,19.2
17593,19480210,1948,2,10,9.6
17594,19480310,1948,3,10,22.5
17595,19480410,1948,4,10,22.2
17596,19480510,1948,5,10,25.9
17597,19480610,1948,6,10,24.6
17598,19480710,1948,7,10,24.6
17599,19480810,1948,8,10,29.2
17600,19480910,1948,9,10,27.6
17601,19481010,1948,10,10,25.6
17602,19481110,1948,11,10,15.7
17603,19481210,1948,12,10,19.9
17604,19480111,1948,1,11,18.9
17605,19480211,1948,2,11,11.7
17606,19480311,1948,3,11,22.9
17607,19480411,1948,4,11,19.4
17608,19480511,1948,5,11,27.7
17609,19480611,1948,6,11,24.1
17610,19480711,1948,7,11,26.8
17611,19480811,1948,8,11,28.3
17612,19480911,1948,9,11,28.3
17613,19481011,1948,10,11,25.3
17614,19481111,1948,11,11,13.4
17615,19481211,1948,12,11,18.8
17616,19480112,1948,1,12,19.1
17617,19480212,1948,2,12,14.8
17618,19480312,1948,3,12,23.7
17619,19480412,1948,4,12,20.8
17620,19480512,1948,5,12,25
17621,19480612,1948,6,12,25.1
17622,19480712,1948,7,12,27.5
17623,19480812,1948,8,12,29.7
17624,19480912,1948,9,12,27.5
17625,19481012,1948,10,12,25.5
17626,19481112,1948,11,12,15.4
17627,19481212,1948,12,12,18.8
17628,19480113,1948,1,13,18.1
17629,19480213,1948,2,13,17.9
17630,19480313,1948,3,13,24.3
17631,19480413,1948,4,13,21.4
17632,19480513,1948,5,13,21.1
17633,19480613,1948,6,13,26.8
17634,19480713,1948,7,13,28.3
17635,19480813,1948,8,13,28.5
17636,19480913,1948,9,13,27.6
17637,19481013,1948,10,13,23.6
17638,19481113,1948,11,13,17.8
17639,19481213,1948,12,13,18.3
17640,19480114,1948,1,14,14.5
17641,19480214,1948,2,14,18.5
17642,19480314,1948,3,14,24.1
17643,19480414,1948,4,14,22.8
17644,19480514,1948,5,14,23.3
17645,19480614,1948,6,14,26
17646,19480714,1948,7,14,28.1
17647,19480814,1948,8,14,28.5
17648,19480914,1948,9,14,27
17649,19481014,1948,10,14,21.7
17650,19481114,1948,11,14,17.5
17651,19481214,1948,12,14,18.2
17652,19480115,1948,1,15,14.7
17653,19480215,1948,2,15,19.4
17654,19480315,1948,3,15,24.3
17655,19480415,1948,4,15,22.1
17656,19480515,1948,5,15,25.1
17657,19480615,1948,6,15,27.6
17658,19480715,1948,7,15,28.2
17659,19480815,1948,8,15,29
17660,19480915,1948,9,15,26.7
17661,19481015,1948,10,15,22.7
17662,19481115,1948,11,15,15.6
17663,19481215,1948,12,15,16.3
17664,19480116,1948,1,16,13.4
17665,19480216,1948,2,16,19.3
17666,19480316,1948,3,16,20.2
17667,19480416,1948,4,16,21.6
17668,19480516,1948,5,16,24.6
17669,19480616,1948,6,16,27.7
17670,19480716,1948,7,16,28.4
17671,19480816,1948,8,16,29.4
17672,19480916,1948,9,16,25.8
17673,19481016,1948,10,16,24
17674,19481116,1948,11,16,12.7
17675,19481216,1948,12,16,16.3
17676,19480117,1948,1,17,13.3
17677,19480217,1948,2,17,18.6
17678,19480317,1948,3,17,20.7
17679,19480417,1948,4,17,19.3
17680,19480517,1948,5,17,24.7
17681,19480617,1948,6,17,26.8
17682,19480717,1948,7,17,28.5
17683,19480817,1948,8,17,29.9
17684,19480917,1948,9,17,25.2
17685,19481017,1948,10,17,22.6
17686,19481117,1948,11,17,13.5
17687,19481217,1948,12,17,17.1
17688,19480118,1948,1,18,14.1
17689,19480218,1948,2,18,19.9
17690,19480318,1948,3,18,19.5
17691,19480418,1948,4,18,20.8
17692,19480518,1948,5,18,25.2
17693,19480618,1948,6,18,23.4
17694,19480718,1948,7,18,28.6
17695,19480818,1948,8,18,29.3
17696,19480918,1948,9,18,23
17697,19481018,1948,10,18,18.5
17698,19481118,1948,11,18,14.8
17699,19481218,1948,12,18,17.1
17700,19480119,1948,1,19,15.3
17701,19480219,1948,2,19,20.2
17702,19480319,1948,3,19,21.2
17703,19480419,1948,4,19,19.5
17704,19480519,1948,5,19,26.2
17705,19480619,1948,6,19,24.2
17706,19480719,1948,7,19,29
17707,19480819,1948,8,19,28.5
17708,19480919,1948,9,19,22.9
17709,19481019,1948,10,19,18.8
17710,19481119,1948,11,19,16.2
17711,19481219,1948,12,19,19
17712,19480120,1948,1,20,16.8
17713,19480220,1948,2,20,19.9
17714,19480320,1948,3,20,22.6
17715,19480420,1948,4,20,21.3
17716,19480520,1948,5,20,26.4
17717,19480620,1948,6,20,26.7
17718,19480720,1948,7,20,27.9
17719,19480820,1948,8,20,28.8
17720,19480920,1948,9,20,25.4
17721,19481020,1948,10,20,22.5
17722,19481120,1948,11,20,17.5
17723,19481220,1948,12,20,19.7
17724,19480121,1948,1,21,16.9
17725,19480221,1948,2,21,19.2
17726,19480321,1948,3,21,22.3
17727,19480421,1948,4,21,21.7
17728,19480521,1948,5,21,28.7
17729,19480621,1948,6,21,27
17730,19480721,1948,7,21,28.6
17731,19480821,1948,8,21,27.1
17732,19480921,1948,9,21,26.5
17733,19481021,1948,10,21,24.1
17734,19481121,1948,11,21,18.1
17735,19481221,1948,12,21,20.3
17736,19480122,1948,1,22,17.9
17737,19480222,1948,2,22,19.3
17738,19480322,1948,3,22,13.7
17739,19480422,1948,4,22,22.5
17740,19480522,1948,5,22,28.9
17741,19480622,1948,6,22,27.3
17742,19480722,1948,7,22,28.4
17743,19480822,1948,8,22,27.8
17744,19480922,1948,9,22,24.1
17745,19481022,1948,10,22,23.7
17746,19481122,1948,11,22,18.3
17747,19481222,1948,12,22,20.2
17748,19480123,1948,1,23,18.1
17749,19480223,1948,2,23,15.2
17750,19480323,1948,3,23,13.4
17751,19480423,1948,4,23,24.6
17752,19480523,1948,5,23,29.1
17753,19480623,1948,6,23,27.2
17754,19480723,1948,7,23,25.7
17755,19480823,1948,8,23,28.2
17756,19480923,1948,9,23,24.4
17757,19481023,1948,10,23,24.7
17758,19481123,1948,11,23,20.3
17759,19481223,1948,12,23,19.7
17760,19480124,1948,1,24,10.2
17761,19480224,1948,2,24,13
17762,19480324,1948,3,24,16.5
17763,19480424,1948,4,24,26.5
17764,19480524,1948,5,24,29.3
17765,19480624,1948,6,24,27.3
17766,19480724,1948,7,24,26
17767,19480824,1948,8,24,28
17768,19480924,1948,9,24,26.6
17769,19481024,1948,10,24,25.1
17770,19481124,1948,11,24,21.2
17771,19481224,1948,12,24,18.2
17772,19480125,1948,1,25,5.5
17773,19480225,1948,2,25,15.6
17774,19480325,1948,3,25,17.9
17775,19480425,1948,4,25,25.4
17776,19480525,1948,5,25,27.7
17777,19480625,1948,6,25,28.7
17778,19480725,1948,7,25,27.2
17779,19480825,1948,8,25,28.3
17780,19480925,1948,9,25,27.8
17781,19481025,1948,10,25,25.1
17782,19481125,1948,11,25,19.4
17783,19481225,1948,12,25,14.7
17784,19480126,1948,1,26,2.8
17785,19480226,1948,2,26,18.5
17786,19480326,1948,3,26,18
17787,19480426,1948,4,26,23.1
17788,19480526,1948,5,26,26.8
17789,19480626,1948,6,26,28.4
17790,19480726,1948,7,26,28.1
17791,19480826,1948,8,26,25.9
17792,19480926,1948,9,26,25
17793,19481026,1948,10,26,25.1
17794,19481126,1948,11,26,17.8
17795,19481226,1948,12,26,15.2
17796,19480127,1948,1,27,4.2
17797,19480227,1948,2,27,20.3
17798,19480327,1948,3,27,19
17799,19480427,1948,4,27,22.7
17800,19480527,1948,5,27,25.9
17801,19480627,1948,6,27,28.3
17802,19480727,1948,7,27,24.4
17803,19480827,1948,8,27,27.1
17804,19480927,1948,9,27,25.8
17805,19481027,1948,10,27,24.3
17806,19481127,1948,11,27,14.6
17807,19481227,1948,12,27,15.1
17808,19480128,1948,1,28,5.4
17809,19480228,1948,2,28,21.1
17810,19480328,1948,3,28,21.3
17811,19480428,1948,4,28,22.6
17812,19480528,1948,5,28,26.2
17813,19480628,1948,6,28,27.9
17814,19480728,1948,7,28,25.5
17815,19480828,1948,8,28,24.7
17816,19480928,1948,9,28,24.8
17817,19481028,1948,10,28,21.3
17818,19481128,1948,11,28,12.8
17819,19481228,1948,12,28,15.1
17820,19480129,1948,1,29,8.5
17821,19480229,1948,2,29,20.2
17822,19480329,1948,3,29,20.4
17823,19480429,1948,4,29,23.4
17824,19480529,1948,5,29,25
17825,19480629,1948,6,29,29.3
17826,19480729,1948,7,29,26.8
17827,19480829,1948,8,29,26.9
17828,19480929,1948,9,29,26.6
17829,19481029,1948,10,29,19.3
17830,19481129,1948,11,29,12.5
17831,19481229,1948,12,29,15.4
17832,19480130,1948,1,30,12.7
17833,19480230,1948,2,30,-999
17834,19480330,1948,3,30,20.3
17835,19480430,1948,4,30,23.5
17836,19480530,1948,5,30,24.6
17837,19480630,1948,6,30,28.7
17838,19480730,1948,7,30,26.3
17839,19480830,1948,8,30,27.4
17840,19480930,1948,9,30,26.8
17841,19481030,1948,10,30,18.1
17842,19481130,1948,11,30,12.9
17843,19481230,1948,12,30,18
17844,19480131,1948,1,31,14.9
17845,19480231,1948,2,31,-999
17846,19480331,1948,3,31,20.9
17847,19480431,1948,4,31,-999
17848,19480531,1948,5,31,27.8
17849,19480631,1948,6,31,-999
17850,19480731,1948,7,31,26.3
17851,19480831,1948,8,31,28.2
17852,19480931,1948,9,31,-999
17853,19481031,1948,10,31,18
17854,19481131,1948,11,31,-999
17855,19481231,1948,12,31,18.4
17856,19490101,1949,1,1,14
17857,19490201,1949,2,1,19.5
17858,19490301,1949,3,1,17.7
17859,19490401,1949,4,1,20.7
17860,19490501,1949,5,1,20.7
17861,19490601,1949,6,1,29.4
17862,19490701,1949,7,1,27.6
17863,19490801,1949,8,1,25.9
17864,19490901,1949,9,1,27.1
17865,19491001,1949,10,1,28.9
17866,19491101,1949,11,1,23.4
17867,19491201,1949,12,1,18.3
17868,19490102,1949,1,2,15.2
17869,19490202,1949,2,2,19.6
17870,19490302,1949,3,2,18.2
17871,19490402,1949,4,2,20.4
17872,19490502,1949,5,2,23.7
17873,19490602,1949,6,2,29.9
17874,19490702,1949,7,2,27.5
17875,19490802,1949,8,2,25.5
17876,19490902,1949,9,2,27.6
17877,19491002,1949,10,2,29
17878,19491102,1949,11,2,24.6
17879,19491202,1949,12,2,18.5
17880,19490103,1949,1,3,12.4
17881,19490203,1949,2,3,19.1
17882,19490303,1949,3,3,18.6
17883,19490403,1949,4,3,20.9
17884,19490503,1949,5,3,24.7
17885,19490603,1949,6,3,30
17886,19490703,1949,7,3,28.5
17887,19490803,1949,8,3,27
17888,19490903,1949,9,3,27.6
17889,19491003,1949,10,3,27.8
17890,19491103,1949,11,3,23.6
17891,19491203,1949,12,3,18.3
17892,19490104,1949,1,4,10.4
17893,19490204,1949,2,4,18.2
17894,19490304,1949,3,4,18.9
17895,19490404,1949,4,4,19
17896,19490504,1949,5,4,24.4
17897,19490604,1949,6,4,29.5
17898,19490704,1949,7,4,29
17899,19490804,1949,8,4,26.1
17900,19490904,1949,9,4,28.4
17901,19491004,1949,10,4,26.4
17902,19491104,1949,11,4,22.3
17903,19491204,1949,12,4,17.7
17904,19490105,1949,1,5,9.4
17905,19490205,1949,2,5,16
17906,19490305,1949,3,5,20.9
17907,19490405,1949,4,5,18.1
17908,19490505,1949,5,5,26.1
17909,19490605,1949,6,5,29.9
17910,19490705,1949,7,5,29.6
17911,19490805,1949,8,5,27.9
17912,19490905,1949,9,5,28.2
17913,19491005,1949,10,5,25.8
17914,19491105,1949,11,5,22.1
17915,19491205,1949,12,5,16.2
17916,19490106,1949,1,6,7.8
17917,19490206,1949,2,6,17
17918,19490306,1949,3,6,15.8
17919,19490406,1949,4,6,15.8
17920,19490506,1949,5,6,27.3
17921,19490606,1949,6,6,29.3
17922,19490706,1949,7,6,29.5
17923,19490806,1949,8,6,27.8
17924,19490906,1949,9,6,29.5
17925,19491006,1949,10,6,24.3
17926,19491106,1949,11,6,22.9
17927,19491206,1949,12,6,17.2
17928,19490107,1949,1,7,7.1
17929,19490207,1949,2,7,16.1
17930,19490307,1949,3,7,16.8
17931,19490407,1949,4,7,16.6
17932,19490507,1949,5,7,26.4
17933,19490607,1949,6,7,29.5
17934,19490707,1949,7,7,28.9
17935,19490807,1949,8,7,28.2
17936,19490907,1949,9,7,28.7
17937,19491007,1949,10,7,23.7
17938,19491107,1949,11,7,23.7
17939,19491207,1949,12,7,15.8
17940,19490108,1949,1,8,8.3
17941,19490208,1949,2,8,15.7
17942,19490308,1949,3,8,18.1
17943,19490408,1949,4,8,15.8
17944,19490508,1949,5,8,25.9
17945,19490608,1949,6,8,29
17946,19490708,1949,7,8,29.3
17947,19490808,1949,8,8,29.2
17948,19490908,1949,9,8,26.4
17949,19491008,1949,10,8,24.8
17950,19491108,1949,11,8,25.2
17951,19491208,1949,12,8,15.5
17952,19490109,1949,1,9,8.2
17953,19490209,1949,2,9,16.2
17954,19490309,1949,3,9,19.7
17955,19490409,1949,4,9,19
17956,19490509,1949,5,9,24.4
17957,19490609,1949,6,9,28.5
17958,19490709,1949,7,9,29.9
17959,19490809,1949,8,9,29.2
17960,19490909,1949,9,9,26.9
17961,19491009,1949,10,9,26.7
17962,19491109,1949,11,9,24.6
17963,19491209,1949,12,9,15.6
17964,19490110,1949,1,10,11.7
17965,19490210,1949,2,10,12.1
17966,19490310,1949,3,10,20.7
17967,19490410,1949,4,10,20.4
17968,19490510,1949,5,10,25.3
17969,19490610,1949,6,10,28.1
17970,19490710,1949,7,10,26.6
17971,19490810,1949,8,10,26.6
17972,19490910,1949,9,10,27.5
17973,19491010,1949,10,10,25.5
17974,19491110,1949,11,10,23.1
17975,19491210,1949,12,10,16.4
17976,19490111,1949,1,11,14
17977,19490211,1949,2,11,8.1
17978,19490311,1949,3,11,22.4
17979,19490411,1949,4,11,22.8
17980,19490511,1949,5,11,26.1
17981,19490611,1949,6,11,28.5
17982,19490711,1949,7,11,27.1
17983,19490811,1949,8,11,28.4
17984,19490911,1949,9,11,28.3
17985,19491011,1949,10,11,26.3
17986,19491111,1949,11,11,23.3
17987,19491211,1949,12,11,18
17988,19490112,1949,1,12,13
17989,19490212,1949,2,12,10.8
17990,19490312,1949,3,12,23.1
17991,19490412,1949,4,12,19.9
17992,19490512,1949,5,12,27.7
17993,19490612,1949,6,12,29.2
17994,19490712,1949,7,12,27.7
17995,19490812,1949,8,12,29.6
17996,19490912,1949,9,12,28
17997,19491012,1949,10,12,26.4
17998,19491112,1949,11,12,25.2
17999,19491212,1949,12,12,19.7
18000,19490113,1949,1,13,11.7
18001,19490213,1949,2,13,10.5
18002,19490313,1949,3,13,21.8
18003,19490413,1949,4,13,19.8
18004,19490513,1949,5,13,28.3
18005,19490613,1949,6,13,29.4
18006,19490713,1949,7,13,26.2
18007,19490813,1949,8,13,30.1
18008,19490913,1949,9,13,28.8
18009,19491013,1949,10,13,24.4
18010,19491113,1949,11,13,24.6
18011,19491213,1949,12,13,16.4
18012,19490114,1949,1,14,13.1
18013,19490214,1949,2,14,13.4
18014,19490314,1949,3,14,21.6
18015,19490414,1949,4,14,20
18016,19490514,1949,5,14,24.7
18017,19490614,1949,6,14,29.3
18018,19490714,1949,7,14,24.9
18019,19490814,1949,8,14,30
18020,19490914,1949,9,14,29.2
18021,19491014,1949,10,14,21.8
18022,19491114,1949,11,14,19.1
18023,19491214,1949,12,14,15.4
18024,19490115,1949,1,15,12.6
18025,19490215,1949,2,15,12.2
18026,19490315,1949,3,15,16.6
18027,19490415,1949,4,15,19.8
18028,19490515,1949,5,15,22.2
18029,19490615,1949,6,15,29.1
18030,19490715,1949,7,15,27.6
18031,19490815,1949,8,15,29.7
18032,19490915,1949,9,15,29.3
18033,19491015,1949,10,15,20.3
18034,19491115,1949,11,15,19.9
18035,19491215,1949,12,15,15
18036,19490116,1949,1,16,11
18037,19490216,1949,2,16,13.3
18038,19490316,1949,3,16,17.5
18039,19490416,1949,4,16,19.3
18040,19490516,1949,5,16,23.4
18041,19490616,1949,6,16,26.8
18042,19490716,1949,7,16,27.9
18043,19490816,1949,8,16,28.8
18044,19490916,1949,9,16,27.4
18045,19491016,1949,10,16,22.5
18046,19491116,1949,11,16,18
18047,19491216,1949,12,16,14
18048,19490117,1949,1,17,11.7
18049,19490217,1949,2,17,14.1
18050,19490317,1949,3,17,18.5
18051,19490417,1949,4,17,19.6
18052,19490517,1949,5,17,27
18053,19490617,1949,6,17,28.1
18054,19490717,1949,7,17,28.9
18055,19490817,1949,8,17,28.1
18056,19490917,1949,9,17,28.7
18057,19491017,1949,10,17,23.5
18058,19491117,1949,11,17,17
18059,19491217,1949,12,17,16
18060,19490118,1949,1,18,12.9
18061,19490218,1949,2,18,16.7
18062,19490318,1949,3,18,18.6
18063,19490418,1949,4,18,20.4
18064,19490518,1949,5,18,28.2
18065,19490618,1949,6,18,26.9
18066,19490718,1949,7,18,29.7
18067,19490818,1949,8,18,27
18068,19490918,1949,9,18,28.8
18069,19491018,1949,10,18,23.6
18070,19491118,1949,11,18,14.1
18071,19491218,1949,12,18,16.7
18072,19490119,1949,1,19,14.3
18073,19490219,1949,2,19,17.6
18074,19490319,1949,3,19,18.8
18075,19490419,1949,4,19,22.3
18076,19490519,1949,5,19,28.3
18077,19490619,1949,6,19,27.6
18078,19490719,1949,7,19,29.3
18079,19490819,1949,8,19,27.3
18080,19490919,1949,9,19,27.9
18081,19491019,1949,10,19,23.3
18082,19491119,1949,11,19,15.2
18083,19491219,1949,12,19,18.3
18084,19490120,1949,1,20,14.3
18085,19490220,1949,2,20,19.1
18086,19490320,1949,3,20,20.8
18087,19490420,1949,4,20,25.7
18088,19490520,1949,5,20,28.6
18089,19490620,1949,6,20,26.4
18090,19490720,1949,7,20,29.2
18091,19490820,1949,8,20,27.2
18092,19490920,1949,9,20,25.7
18093,19491020,1949,10,20,22.7
18094,19491120,1949,11,20,18.2
18095,19491220,1949,12,20,20.7
18096,19490121,1949,1,21,15.1
18097,19490221,1949,2,21,19.3
18098,19490321,1949,3,21,21.6
18099,19490421,1949,4,21,26
18100,19490521,1949,5,21,28.3
18101,19490621,1949,6,21,26.4
18102,19490721,1949,7,21,29.8
18103,19490821,1949,8,21,28.8
18104,19490921,1949,9,21,25.3
18105,19491021,1949,10,21,22.5
18106,19491121,1949,11,21,20
18107,19491221,1949,12,21,20
18108,19490122,1949,1,22,16.1
18109,19490222,1949,2,22,19.2
18110,19490322,1949,3,22,22.5
18111,19490422,1949,4,22,25.4
18112,19490522,1949,5,22,28.9
18113,19490622,1949,6,22,26.1
18114,19490722,1949,7,22,30.1
18115,19490822,1949,8,22,29.8
18116,19490922,1949,9,22,25.8
18117,19491022,1949,10,22,22.4
18118,19491122,1949,11,22,20.3
18119,19491222,1949,12,22,19
18120,19490123,1949,1,23,17
18121,19490223,1949,2,23,20.6
18122,19490323,1949,3,23,14.5
18123,19490423,1949,4,23,25.8
18124,19490523,1949,5,23,26.2
18125,19490623,1949,6,23,26.3
18126,19490723,1949,7,23,29.3
18127,19490823,1949,8,23,28.8
18128,19490923,1949,9,23,27.1
18129,19491023,1949,10,23,22.7
18130,19491123,1949,11,23,17.4
18131,19491223,1949,12,23,19.4
18132,19490124,1949,1,24,18.3
18133,19490224,1949,2,24,19.5
18134,19490324,1949,3,24,14.4
18135,19490424,1949,4,24,26.5
18136,19490524,1949,5,24,24.2
18137,19490624,1949,6,24,24.7
18138,19490724,1949,7,24,29.6
18139,19490824,1949,8,24,28.7
18140,19490924,1949,9,24,27.7
18141,19491024,1949,10,24,23.5
18142,19491124,1949,11,24,16.8
18143,19491224,1949,12,24,17.1
18144,19490125,1949,1,25,17.7
18145,19490225,1949,2,25,19.5
18146,19490325,1949,3,25,16.3
18147,19490425,1949,4,25,26.3
18148,19490525,1949,5,25,28.3
18149,19490625,1949,6,25,24.7
18150,19490725,1949,7,25,29.8
18151,19490825,1949,8,25,28.7
18152,19490925,1949,9,25,27
18153,19491025,1949,10,25,24.4
18154,19491125,1949,11,25,17.4
18155,19491225,1949,12,25,16
18156,19490126,1949,1,26,17.2
18157,19490226,1949,2,26,20
18158,19490326,1949,3,26,15.3
18159,19490426,1949,4,26,27.7
18160,19490526,1949,5,26,29.1
18161,19490626,1949,6,26,25
18162,19490726,1949,7,26,29.8
18163,19490826,1949,8,26,28.8
18164,19490926,1949,9,26,27.9
18165,19491026,1949,10,26,24.2
18166,19491126,1949,11,26,18.2
18167,19491226,1949,12,26,17.1
18168,19490127,1949,1,27,17.9
18169,19490227,1949,2,27,19.8
18170,19490327,1949,3,27,16.4
18171,19490427,1949,4,27,27.5
18172,19490527,1949,5,27,28.1
