,date,year,month,day,maxt
926,19030316,1903,3,16,16
927,19030416,1903,4,16,28
928,19030516,1903,5,16,25
929,19030616,1903,6,16,31
930,19030716,1903,7,16,30
931,19030816,1903,8,16,29
932,19030916,1903,9,16,30
933,19031016,1903,10,16,29
934,19031116,1903,11,16,24
935,19031216,1903,12,16,21
936,19030117,1903,1,17,14
937,19030217,1903,2,17,20
938,19030317,1903,3,17,15
939,19030417,1903,4,17,23
940,19030517,1903,5,17,27
941,19030617,1903,6,17,30
942,19030717,1903,7,17,29
943,19030817,1903,8,17,28
944,19030917,1903,9,17,31
945,19031017,1903,10,17,29
946,19031117,1903,11,17,26
947,19031217,1903,12,17,20
948,19030118,1903,1,18,18
949,19030218,1903,2,18,17
950,19030318,1903,3,18,16
951,19030418,1903,4,18,24
952,19030518,1903,5,18,29
953,19030618,1903,6,18,29
954,19030718,1903,7,18,28
955,19030818,1903,8,18,27
956,19030918,1903,9,18,31
957,19031018,1903,10,18,30
958,19031118,1903,11,18,27
959,19031218,1903,12,18,18
960,19030119,1903,1,19,16
961,19030219,1903,2,19,17
962,19030319,1903,3,19,15
963,19030419,1903,4,19,23
964,19030519,1903,5,19,29
965,19030619,1903,6,19,29
966,19030719,1903,7,19,29
967,19030819,1903,8,19,30
968,19030919,1903,9,19,32
969,19031019,1903,10,19,28
970,19031119,1903,11,19,24
971,19031219,1903,12,19,18
972,19030120,1903,1,20,15
973,19030220,1903,2,20,18
974,19030320,1903,3,20,16
975,19030420,1903,4,20,28
976,19030520,1903,5,20,30
977,19030620,1903,6,20,28
978,19030720,1903,7,20,30
979,19030820,1903,8,20,29
980,19030920,1903,9,20,31
981,19031020,1903,10,20,28
982,19031120,1903,11,20,21
983,19031220,1903,12,20,16
984,19030121,1903,1,21,19
985,19030221,1903,2,21,18
986,19030321,1903,3,21,16
987,19030421,1903,4,21,27
988,19030521,1903,5,21,29
989,19030621,1903,6,21,30
990,19030721,1903,7,21,29
991,19030821,1903,8,21,32
992,19030921,1903,9,21,29
993,19031021,1903,10,21,27
994,19031121,1903,11,21,19
995,19031221,1903,12,21,13
996,19030122,1903,1,22,20
997,19030222,1903,2,22,18
998,19030322,1903,3,22,18
999,19030422,1903,4,22,28
1000,19030522,1903,5,22,29
1001,19030622,1903,6,22,31
1002,19030722,1903,7,22,30
1003,19030822,1903,8,22,31
1004,19030922,1903,9,22,29
1005,19031022,1903,10,22,28
1006,19031122,1903,11,22,19
1007,19031222,1903,12,22,16
1008,19030123,1903,1,23,22
1009,19030223,1903,2,23,17
1010,19030323,1903,3,23,22
1011,19030423,1903,4,23,26
1012,19030523,1903,5,23,26
1013,19030623,1903,6,23,31
1014,19030723,1903,7,23,31
1015,19030823,1903,8,23,32
1016,19030923,1903,9,23,30
1017,19031023,1903,10,23,27
1018,19031123,1903,11,23,21
1019,19031223,1903,12,23,18
1020,19030124,1903,1,24,23
1021,19030224,1903,2,24,19
1022,19030324,1903,3,24,24
1023,19030424,1903,4,24,26
1024,19030524,1903,5,24,24
1025,19030624,1903,6,24,31
1026,19030724,1903,7,24,31
1027,19030824,1903,8,24,31
1028,19030924,1903,9,24,30
1029,19031024,1903,10,24,26
1030,19031124,1903,11,24,22
1031,19031224,1903,12,24,19
1032,19030125,1903,1,25,19
1033,19030225,1903,2,25,22
1034,19030325,1903,3,25,24
1035,19030425,1903,4,25,28
1036,19030525,1903,5,25,27
1037,19030625,1903,6,25,30
1038,19030725,1903,7,25,31
1039,19030825,1903,8,25,30
1040,19030925,1903,9,25,29
1041,19031025,1903,10,25,27
1042,19031125,1903,11,25,20
1043,19031225,1903,12,25,18
1044,19030126,1903,1,26,21
1045,19030226,1903,2,26,21
1046,19030326,1903,3,26,23
1047,19030426,1903,4,26,25
1048,19030526,1903,5,26,27
1049,19030626,1903,6,26,27
1050,19030726,1903,7,26,31
1051,19030826,1903,8,26,29
1052,19030926,1903,9,26,30
1053,19031026,1903,10,26,31
1054,19031126,1903,11,26,19
1055,19031226,1903,12,26,21
1056,19030127,1903,1,27,24
1057,19030227,1903,2,27,21
1058,19030327,1903,3,27,25
1059,19030427,1903,4,27,26
1060,19030527,1903,5,27,26
1061,19030627,1903,6,27,28
1062,19030727,1903,7,27,30
1063,19030827,1903,8,27,29
1064,19030927,1903,9,27,30
1065,19031027,1903,10,27,28
1066,19031127,1903,11,27,13
1067,19031227,1903,12,27,22
1068,19030128,1903,1,28,13
1069,19030228,1903,2,28,20
1070,19030328,1903,3,28,24
1071,19030428,1903,4,28,25
1072,19030528,1903,5,28,28
1073,19030628,1903,6,28,28
1074,19030728,1903,7,28,30
1075,19030828,1903,8,28,28
1076,19030928,1903,9,28,30
1077,19031028,1903,10,28,20
1078,19031128,1903,11,28,15
1079,19031228,1903,12,28,19
1080,19030129,1903,1,29,10
1081,19030229,1903,2,29,-999
1082,19030329,1903,3,29,25
1083,19030429,1903,4,29,22
1084,19030529,1903,5,29,28
1085,19030629,1903,6,29,29
1086,19030729,1903,7,29,32
1087,19030829,1903,8,29,30
1088,19030929,1903,9,29,31
1089,19031029,1903,10,29,20
1090,19031129,1903,11,29,18
1091,19031229,1903,12,29,18
1092,19030130,1903,1,30,8
1093,19030230,1903,2,30,-999
1094,19030330,1903,3,30,23
1095,19030430,1903,4,30,25
1096,19030530,1903,5,30,31
1097,19030630,1903,6,30,29
1098,19030730,1903,7,30,33
1099,19030830,1903,8,30,32
1100,19030930,1903,9,30,30
1101,19031030,1903,10,30,22
1102,19031130,1903,11,30,19
1103,19031230,1903,12,30,17
1104,19030131,1903,1,31,7
1105,19030231,1903,2,31,-999
1106,19030331,1903,3,31,24
1107,19030431,1903,4,31,-999
1108,19030531,1903,5,31,31
1109,19030631,1903,6,31,-999
1110,19030731,1903,7,31,35
1111,19030831,1903,8,31,33
1112,19030931,1903,9,31,-999
1113,19031031,1903,10,31,22
1114,19031131,1903,11,31,-999
1115,19031231,1903,12,31,18
1116,19040101,1904,1,1,20
1117,19040201,1904,2,1,20
1118,19040301,1904,3,1,22
1119,19040401,1904,4,1,20
1120,19040501,1904,5,1,29
1121,19040601,1904,6,1,28
1122,19040701,1904,7,1,26
1123,19040801,1904,8,1,30
1124,19040901,1904,9,1,29
1125,19041001,1904,10,1,28
1126,19041101,1904,11,1,24
1127,19041201,1904,12,1,18
1128,19040102,1904,1,2,20
1129,19040202,1904,2,2,19
1130,19040302,1904,3,2,23
1131,19040402,1904,4,2,22
1132,19040502,1904,5,2,31
1133,19040602,1904,6,2,29
1134,19040702,1904,7,2,26
1135,19040802,1904,8,2,28
1136,19040902,1904,9,2,29
1137,19041002,1904,10,2,30
1138,19041102,1904,11,2,25
1139,19041202,1904,12,2,22
1140,19040103,1904,1,3,19
1141,19040203,1904,2,3,18
1142,19040303,1904,3,3,21
1143,19040403,1904,4,3,21
1144,19040503,1904,5,3,26
1145,19040603,1904,6,3,30
1146,19040703,1904,7,3,29
1147,19040803,1904,8,3,30
1148,19040903,1904,9,3,30
1149,19041003,1904,10,3,28
1150,19041103,1904,11,3,27
1151,19041203,1904,12,3,23
1152,19040104,1904,1,4,17
1153,19040204,1904,2,4,18
1154,19040304,1904,3,4,23
1155,19040404,1904,4,4,21
1156,19040504,1904,5,4,26
1157,19040604,1904,6,4,30
1158,19040704,1904,7,4,30
1159,19040804,1904,8,4,30
1160,19040904,1904,9,4,32
1161,19041004,1904,10,4,28
1162,19041104,1904,11,4,31
1163,19041204,1904,12,4,23
1164,19040105,1904,1,5,14
1165,19040205,1904,2,5,21
1166,19040305,1904,3,5,23
1167,19040405,1904,4,5,22
1168,19040505,1904,5,5,26
1169,19040605,1904,6,5,28
1170,19040705,1904,7,5,30
1171,19040805,1904,8,5,31
1172,19040905,1904,9,5,30
1173,19041005,1904,10,5,28
1174,19041105,1904,11,5,30
1175,19041205,1904,12,5,24
1176,19040106,1904,1,6,16
1177,19040206,1904,2,6,20
1178,19040306,1904,3,6,21
1179,19040406,1904,4,6,20
1180,19040506,1904,5,6,24
1181,19040606,1904,6,6,31
1182,19040706,1904,7,6,30
1183,19040806,1904,8,6,31
1184,19040906,1904,9,6,31
1185,19041006,1904,10,6,28
1186,19041106,1904,11,6,29
1187,19041206,1904,12,6,24
1188,19040107,1904,1,7,17
1189,19040207,1904,2,7,22
1190,19040307,1904,3,7,15
1191,19040407,1904,4,7,23
1192,19040507,1904,5,7,22
1193,19040607,1904,6,7,29
1194,19040707,1904,7,7,32
1195,19040807,1904,8,7,31
1196,19040907,1904,9,7,31
1197,19041007,1904,10,7,27
1198,19041107,1904,11,7,28
1199,19041207,1904,12,7,25
1200,19040108,1904,1,8,18
1201,19040208,1904,2,8,18
1202,19040308,1904,3,8,17
1203,19040408,1904,4,8,26
1204,19040508,1904,5,8,22
1205,19040608,1904,6,8,27
1206,19040708,1904,7,8,32
1207,19040808,1904,8,8,31
1208,19040908,1904,9,8,31
1209,19041008,1904,10,8,27
1210,19041108,1904,11,8,28
1211,19041208,1904,12,8,28
1212,19040109,1904,1,9,21
1213,19040209,1904,2,9,18
1214,19040309,1904,3,9,20
1215,19040409,1904,4,9,25
1216,19040509,1904,5,9,26
1217,19040609,1904,6,9,30
1218,19040709,1904,7,9,31
1219,19040809,1904,8,9,29
1220,19040909,1904,9,9,32
1221,19041009,1904,10,9,27
1222,19041109,1904,11,9,30
1223,19041209,1904,12,9,26
1224,19040110,1904,1,10,19
1225,19040210,1904,2,10,20
1226,19040310,1904,3,10,17
1227,19040410,1904,4,10,21
1228,19040510,1904,5,10,25
1229,19040610,1904,6,10,29
1230,19040710,1904,7,10,31
1231,19040810,1904,8,10,28
1232,19040910,1904,9,10,32
1233,19041010,1904,10,10,27
1234,19041110,1904,11,10,27
1235,19041210,1904,12,10,25
1236,19040111,1904,1,11,18
1237,19040211,1904,2,11,18
1238,19040311,1904,3,11,18
1239,19040411,1904,4,11,25
1240,19040511,1904,5,11,28
1241,19040611,1904,6,11,29
1242,19040711,1904,7,11,30
1243,19040811,1904,8,11,30
1244,19040911,1904,9,11,29
1245,19041011,1904,10,11,28
1246,19041111,1904,11,11,29
1247,19041211,1904,12,11,27
1248,19040112,1904,1,12,20
1249,19040212,1904,2,12,20
1250,19040312,1904,3,12,19
1251,19040412,1904,4,12,25
1252,19040512,1904,5,12,25
1253,19040612,1904,6,12,29
1254,19040712,1904,7,12,29
1255,19040812,1904,8,12,31
1256,19040912,1904,9,12,28
1257,19041012,1904,10,12,29
1258,19041112,1904,11,12,30
1259,19041212,1904,12,12,24
1260,19040113,1904,1,13,19
1261,19040213,1904,2,13,20
1262,19040313,1904,3,13,19
1263,19040413,1904,4,13,25
1264,19040513,1904,5,13,26
1265,19040613,1904,6,13,29
1266,19040713,1904,7,13,31
1267,19040813,1904,8,13,28
1268,19040913,1904,9,13,31
1269,19041013,1904,10,13,28
1270,19041113,1904,11,13,30
1271,19041213,1904,12,13,20
1272,19040114,1904,1,14,23
1273,19040214,1904,2,14,22
1274,19040314,1904,3,14,17
1275,19040414,1904,4,14,26
1276,19040514,1904,5,14,24
1277,19040614,1904,6,14,30
1278,19040714,1904,7,14,33
1279,19040814,1904,8,14,33
1280,19040914,1904,9,14,28
1281,19041014,1904,10,14,29
1282,19041114,1904,11,14,31
1283,19041214,1904,12,14,17
1284,19040115,1904,1,15,20
1285,19040215,1904,2,15,20
1286,19040315,1904,3,15,17
1287,19040415,1904,4,15,26
1288,19040515,1904,5,15,26
1289,19040615,1904,6,15,28
1290,19040715,1904,7,15,32
1291,19040815,1904,8,15,33
1292,19040915,1904,9,15,29
1293,19041015,1904,10,15,29
1294,19041115,1904,11,15,25
1295,19041215,1904,12,15,22
1296,19040116,1904,1,16,20
1297,19040216,1904,2,16,23
1298,19040316,1904,3,16,14
1299,19040416,1904,4,16,26
1300,19040516,1904,5,16,28
1301,19040616,1904,6,16,31
1302,19040716,1904,7,16,31
1303,19040816,1904,8,16,33
1304,19040916,1904,9,16,28
1305,19041016,1904,10,16,26
1306,19041116,1904,11,16,25
1307,19041216,1904,12,16,23
1308,19040117,1904,1,17,21
1309,19040217,1904,2,17,19
1310,19040317,1904,3,17,15
1311,19040417,1904,4,17,25
1312,19040517,1904,5,17,30
1313,19040617,1904,6,17,33
1314,19040717,1904,7,17,26
1315,19040817,1904,8,17,33
1316,19040917,1904,9,17,30
1317,19041017,1904,10,17,27
1318,19041117,1904,11,17,25
1319,19041217,1904,12,17,21
1320,19040118,1904,1,18,15
1321,19040218,1904,2,18,21
1322,19040318,1904,3,18,15
1323,19040418,1904,4,18,25
1324,19040518,1904,5,18,28
1325,19040618,1904,6,18,31
1326,19040718,1904,7,18,28
1327,19040818,1904,8,18,34
1328,19040918,1904,9,18,31
1329,19041018,1904,10,18,26
1330,19041118,1904,11,18,25
1331,19041218,1904,12,18,21
1332,19040119,1904,1,19,12
1333,19040219,1904,2,19,20
1334,19040319,1904,3,19,16
1335,19040419,1904,4,19,22
1336,19040519,1904,5,19,27
1337,19040619,1904,6,19,31
1338,19040719,1904,7,19,28
1339,19040819,1904,8,19,33
1340,19040919,1904,9,19,30
1341,19041019,1904,10,19,27
1342,19041119,1904,11,19,26
1343,19041219,1904,12,19,21
1344,19040120,1904,1,20,12
1345,19040220,1904,2,20,23
1346,19040320,1904,3,20,15
1347,19040420,1904,4,20,24
1348,19040520,1904,5,20,28
1349,19040620,1904,6,20,30
1350,19040720,1904,7,20,28
1351,19040820,1904,8,20,34
1352,19040920,1904,9,20,29
1353,19041020,1904,10,20,29
1354,19041120,1904,11,20,26
1355,19041220,1904,12,20,23
1356,19040121,1904,1,21,14
1357,19040221,1904,2,21,21
1358,19040321,1904,3,21,13
1359,19040421,1904,4,21,24
1360,19040521,1904,5,21,30
1361,19040621,1904,6,21,30
1362,19040721,1904,7,21,29
1363,19040821,1904,8,21,31
1364,19040921,1904,9,21,29
1365,19041021,1904,10,21,26
1366,19041121,1904,11,21,30
1367,19041221,1904,12,21,21
1368,19040122,1904,1,22,15
1369,19040222,1904,2,22,20
1370,19040322,1904,3,22,15
1371,19040422,1904,4,22,22
1372,19040522,1904,5,22,31
1373,19040622,1904,6,22,30
1374,19040722,1904,7,22,29
1375,19040822,1904,8,22,32
1376,19040922,1904,9,22,29
1377,19041022,1904,10,22,24
1378,19041122,1904,11,22,29
1379,19041222,1904,12,22,17
1380,19040123,1904,1,23,19
1381,19040223,1904,2,23,21
1382,19040323,1904,3,23,17
1383,19040423,1904,4,23,23
1384,19040523,1904,5,23,31
1385,19040623,1904,6,23,30
1386,19040723,1904,7,23,31
1387,19040823,1904,8,23,30
1388,19040923,1904,9,23,28
1389,19041023,1904,10,23,30
1390,19041123,1904,11,23,28
1391,19041223,1904,12,23,24
1392,19040124,1904,1,24,19
1393,19040224,1904,2,24,21
1394,19040324,1904,3,24,21
1395,19040424,1904,4,24,27
1396,19040524,1904,5,24,31
1397,19040624,1904,6,24,30
1398,19040724,1904,7,24,31
1399,19040824,1904,8,24,29
1400,19040924,1904,9,24,29
1401,19041024,1904,10,24,31
1402,19041124,1904,11,24,23
1403,19041224,1904,12,24,13
1404,19040125,1904,1,25,20
1405,19040225,1904,2,25,22
1406,19040325,1904,3,25,23
1407,19040425,1904,4,25,27
1408,19040525,1904,5,25,29
1409,19040625,1904,6,25,31
1410,19040725,1904,7,25,31
1411,19040825,1904,8,25,26
1412,19040925,1904,9,25,29
1413,19041025,1904,10,25,32
1414,19041125,1904,11,25,23
1415,19041225,1904,12,25,12
1416,19040126,1904,1,26,15
1417,19040226,1904,2,26,20
1418,19040326,1904,3,26,23
1419,19040426,1904,4,26,27
1420,19040526,1904,5,26,26
1421,19040626,1904,6,26,33
1422,19040726,1904,7,26,31
1423,19040826,1904,8,26,25
1424,19040926,1904,9,26,28
1425,19041026,1904,10,26,32
1426,19041126,1904,11,26,28
1427,19041226,1904,12,26,14
1428,19040127,1904,1,27,19
1429,19040227,1904,2,27,21
1430,19040327,1904,3,27,23
1431,19040427,1904,4,27,24
1432,19040527,1904,5,27,30
1433,19040627,1904,6,27,33
1434,19040727,1904,7,27,32
1435,19040827,1904,8,27,30
1436,19040927,1904,9,27,30
1437,19041027,1904,10,27,32
1438,19041127,1904,11,27,23
1439,19041227,1904,12,27,17
1440,19040128,1904,1,28,17
1441,19040228,1904,2,28,23
1442,19040328,1904,3,28,23
1443,19040428,1904,4,28,25
1444,19040528,1904,5,28,30
1445,19040628,1904,6,28,29
1446,19040728,1904,7,28,31
1447,19040828,1904,8,28,30
1448,19040928,1904,9,28,29
1449,19041028,1904,10,28,31
1450,19041128,1904,11,28,20
1451,19041228,1904,12,28,18
1452,19040129,1904,1,29,20
1453,19040229,1904,2,29,23
1454,19040329,1904,3,29,19
1455,19040429,1904,4,29,26
1456,19040529,1904,5,29,29
1457,19040629,1904,6,29,27
1458,19040729,1904,7,29,32
1459,19040829,1904,8,29,31
1460,19040929,1904,9,29,28
1461,19041029,1904,10,29,30
1462,19041129,1904,11,29,20
1463,19041229,1904,12,29,19
1464,19040130,1904,1,30,21
1465,19040230,1904,2,30,-999
1466,19040330,1904,3,30,18
1467,19040430,1904,4,30,28
1468,19040530,1904,5,30,24
1469,19040630,1904,6,30,26
1470,19040730,1904,7,30,31
1471,19040830,1904,8,30,30
1472,19040930,1904,9,30,29
1473,19041030,1904,10,30,28
1474,19041130,1904,11,30,22
1475,19041230,1904,12,30,17
1476,19040131,1904,1,31,20
1477,19040231,1904,2,31,-999
1478,19040331,1904,3,31,21
1479,19040431,1904,4,31,-999
1480,19040531,1904,5,31,28
1481,19040631,1904,6,31,-999
1482,19040731,1904,7,31,31
1483,19040831,1904,8,31,30
1484,19040931,1904,9,31,-999
1485,19041031,1904,10,31,23
1486,19041131,1904,11,31,-999
1487,19041231,1904,12,31,16
1488,19050101,1905,1,1,16
1489,19050201,1905,2,1,8
1490,19050301,1905,3,1,12
1491,19050401,1905,4,1,22
1492,19050501,1905,5,1,30
1493,19050601,1905,6,1,27
1494,19050701,1905,7,1,31
1495,19050801,1905,8,1,30
1496,19050901,1905,9,1,29
1497,19051001,1905,10,1,27
1498,19051101,1905,11,1,26
1499,19051201,1905,12,1,25
1500,19050102,1905,1,2,16
1501,19050202,1905,2,2,8
1502,19050302,1905,3,2,12
1503,19050402,1905,4,2,16
1504,19050502,1905,5,2,30
1505,19050602,1905,6,2,29
1506,19050702,1905,7,2,32
1507,19050802,1905,8,2,28
1508,19050902,1905,9,2,34
1509,19051002,1905,10,2,25
1510,19051102,1905,11,2,29
1511,19051202,1905,12,2,25
1512,19050103,1905,1,3,22
1513,19050203,1905,2,3,8
1514,19050303,1905,3,3,13
1515,19050403,1905,4,3,13
1516,19050503,1905,5,3,29
1517,19050603,1905,6,3,30
1518,19050703,1905,7,3,31
1519,19050803,1905,8,3,30
1520,19050903,1905,9,3,32
1521,19051003,1905,10,3,25
1522,19051103,1905,11,3,28
1523,19051203,1905,12,3,22
1524,19050104,1905,1,4,20
1525,19050204,1905,2,4,8
1526,19050304,1905,3,4,11
1527,19050404,1905,4,4,14
1528,19050504,1905,5,4,24
1529,19050604,1905,6,4,29
1530,19050704,1905,7,4,32
1531,19050804,1905,8,4,31
1532,19050904,1905,9,4,30
1533,19051004,1905,10,4,28
1534,19051104,1905,11,4,24
1535,19051204,1905,12,4,24
1536,19050105,1905,1,5,23
1537,19050205,1905,2,5,8
1538,19050305,1905,3,5,10
1539,19050405,1905,4,5,15
1540,19050505,1905,5,5,26
1541,19050605,1905,6,5,29
1542,19050705,1905,7,5,31
1543,19050805,1905,8,5,31
1544,19050905,1905,9,5,30
1545,19051005,1905,10,5,26
1546,19051105,1905,11,5,20
1547,19051205,1905,12,5,23
1548,19050106,1905,1,6,23
1549,19050206,1905,2,6,9
1550,19050306,1905,3,6,10
1551,19050406,1905,4,6,21
1552,19050506,1905,5,6,28
1553,19050606,1905,6,6,29
1554,19050706,1905,7,6,31
1555,19050806,1905,8,6,31
1556,19050906,1905,9,6,30
1557,19051006,1905,10,6,26
1558,19051106,1905,11,6,22
1559,19051206,1905,12,6,24
1560,19050107,1905,1,7,20
1561,19050207,1905,2,7,10
1562,19050307,1905,3,7,13
1563,19050407,1905,4,7,21
1564,19050507,1905,5,7,30
1565,19050607,1905,6,7,29
1566,19050707,1905,7,7,29
1567,19050807,1905,8,7,31
1568,19050907,1905,9,7,31
1569,19051007,1905,10,7,28
1570,19051107,1905,11,7,24
1571,19051207,1905,12,7,26
1572,19050108,1905,1,8,20
1573,19050208,1905,2,8,8
1574,19050308,1905,3,8,16
1575,19050408,1905,4,8,20
1576,19050508,1905,5,8,30
1577,19050608,1905,6,8,30
1578,19050708,1905,7,8,29
1579,19050808,1905,8,8,32
1580,19050908,1905,9,8,31
1581,19051008,1905,10,8,29
1582,19051108,1905,11,8,23
1583,19051208,1905,12,8,26
1584,19050109,1905,1,9,21
1585,19050209,1905,2,9,6
1586,19050309,1905,3,9,16
1587,19050409,1905,4,9,17
1588,19050509,1905,5,9,31
1589,19050609,1905,6,9,29
1590,19050709,1905,7,9,31
1591,19050809,1905,8,9,32
1592,19050909,1905,9,9,30
1593,19051009,1905,10,9,28
1594,19051109,1905,11,9,25
1595,19051209,1905,12,9,23
1596,19050110,1905,1,10,22
1597,19050210,1905,2,10,5
1598,19050310,1905,3,10,16
1599,19050410,1905,4,10,20
1600,19050510,1905,5,10,28
1601,19050610,1905,6,10,32
1602,19050710,1905,7,10,31
1603,19050810,1905,8,10,31
1604,19050910,1905,9,10,31
1605,19051010,1905,10,10,29
1606,19051110,1905,11,10,26
1607,19051210,1905,12,10,23
1608,19050111,1905,1,11,20
1609,19050211,1905,2,11,8
1610,19050311,1905,3,11,19
1611,19050411,1905,4,11,23
1612,19050511,1905,5,11,31
1613,19050611,1905,6,11,32
1614,19050711,1905,7,11,31
1615,19050811,1905,8,11,31
1616,19050911,1905,9,11,32
1617,19051011,1905,10,11,29
1618,19051111,1905,11,11,23
1619,19051211,1905,12,11,29
1620,19050112,1905,1,12,22
1621,19050212,1905,2,12,7
1622,19050312,1905,3,12,21
1623,19050412,1905,4,12,22
1624,19050512,1905,5,12,29
1625,19050612,1905,6,12,33
1626,19050712,1905,7,12,30
1627,19050812,1905,8,12,31
1628,19050912,1905,9,12,32
1629,19051012,1905,10,12,30
1630,19051112,1905,11,12,25
1631,19051212,1905,12,12,15
1632,19050113,1905,1,13,22
1633,19050213,1905,2,13,12
1634,19050313,1905,3,13,22
1635,19050413,1905,4,13,21
1636,19050513,1905,5,13,29
1637,19050613,1905,6,13,33
1638,19050713,1905,7,13,32
1639,19050813,1905,8,13,33
1640,19050913,1905,9,13,31
1641,19051013,1905,10,13,29
1642,19051113,1905,11,13,27
1643,19051213,1905,12,13,19
1644,19050114,1905,1,14,20
1645,19050214,1905,2,14,14
1646,19050314,1905,3,14,23
1647,19050414,1905,4,14,24
1648,19050514,1905,5,14,30
1649,19050614,1905,6,14,32
1650,19050714,1905,7,14,31
1651,19050814,1905,8,14,34
1652,19050914,1905,9,14,32
1653,19051014,1905,10,14,29
1654,19051114,1905,11,14,26
1655,19051214,1905,12,14,21
1656,19050115,1905,1,15,23
1657,19050215,1905,2,15,13
1658,19050315,1905,3,15,19
1659,19050415,1905,4,15,25
1660,19050515,1905,5,15,30
1661,19050615,1905,6,15,32
1662,19050715,1905,7,15,34
1663,19050815,1905,8,15,33
1664,19050915,1905,9,15,31
1665,19051015,1905,10,15,30
1666,19051115,1905,11,15,22
1667,19051215,1905,12,15,19
1668,19050116,1905,1,16,20
1669,19050216,1905,2,16,14
1670,19050316,1905,3,16,18
1671,19050416,1905,4,16,27
1672,19050516,1905,5,16,30
1673,19050616,1905,6,16,31
1674,19050716,1905,7,16,33
1675,19050816,1905,8,16,32
1676,19050916,1905,9,16,32
1677,19051016,1905,10,16,28
1678,19051116,1905,11,16,21
1679,19051216,1905,12,16,15
1680,19050117,1905,1,17,21
1681,19050217,1905,2,17,11
1682,19050317,1905,3,17,16
1683,19050417,1905,4,17,28
1684,19050517,1905,5,17,30
1685,19050617,1905,6,17,29
1686,19050717,1905,7,17,33
1687,19050817,1905,8,17,31
1688,19050917,1905,9,17,28
1689,19051017,1905,10,17,29
1690,19051117,1905,11,17,22
1691,19051217,1905,12,17,18
1692,19050118,1905,1,18,23
1693,19050218,1905,2,18,15
1694,19050318,1905,3,18,16
1695,19050418,1905,4,18,22
1696,19050518,1905,5,18,30
1697,19050618,1905,6,18,33
1698,19050718,1905,7,18,34
1699,19050818,1905,8,18,29
1700,19050918,1905,9,18,28
1701,19051018,1905,10,18,31
1702,19051118,1905,11,18,23
1703,19051218,1905,12,18,19
1704,19050119,1905,1,19,25
1705,19050219,1905,2,19,18
1706,19050319,1905,3,19,18
1707,19050419,1905,4,19,27
